dataset,duration_minutes,lowest,low,mid,high,highest
bcr23_2025_2022_24_full,80,2.8416532476179093,16.025577514406834,20.238011470930676,24.53837749593702,47.819434401495656
bcr23_2025_2022_24_full,81,2.8376185990755824,16.088283921853847,20.33178263830174,24.659544429480107,48.20682323082104
bcr23_2025_2022_24_full,82,2.8333041475447573,16.147726538917873,20.402186426313868,24.76243336658909,48.59232170399203
bcr23_2025_2022_24_full,83,2.82871638610137,16.22611997348244,20.484086448808533,24.863559102186212,48.97592703701124
bcr23_2025_2022_24_full,84,2.823861698307145,16.282523959781102,20.553282263373028,24.981378473452384,49.35763639127433
bcr23_2025_2022_24_full,85,2.8187463604733995,16.34751224043555,20.606121064857376,25.091909982296396,49.7374468832127
bcr23_2025_2022_24_full,86,2.813376543830677,16.38141153525101,20.685044132386825,25.190491852471308,50.115355593309346
bcr23_2025_2022_24_full,87,2.80775831661059,16.42686236285237,20.74950596645104,25.30110506042623,50.49135957452981
bcr23_2025_2022_24_full,88,2.8018976460455267,16.47872357941571,20.81162399081464,25.397139486257963,50.865455860208584
bcr23_2025_2022_24_full,89,2.795800400291627,16.531747515397907,20.90518182016729,25.47339230638742,51.237641471425924
bcr23_2025_2022_24_full,90,2.78947235027989,16.598528677077294,20.991668647967867,25.581973413656772,51.60791342390957
bcr23_2025_2022_24_full,91,2.7829191714999957,16.73770132585646,21.15730341461379,25.69768985104984,51.97626873449203
bcr23_2025_2022_24_full,92,2.776146445720995,16.792862467669188,21.216769410852173,25.773669085093708,52.34270442715209
bcr23_2025_2022_24_full,93,2.7691596626527994,16.847034799433374,21.282952470527285,25.845142530832256,52.70721753866731
bcr23_2025_2022_24_full,94,2.761964221552033,16.90318287133353,21.35525230963927,25.933653177634685,53.06980512390186
bcr23_2025_2022_24_full,95,2.754565432775587,16.940549683231588,21.40557182813937,26.022170345276628,53.43046426075327
bcr23_2025_2022_24_full,96,2.7469685192849838,16.988858732950547,21.475054096354754,26.11910819814068,53.78919205477891
bcr23_2025_2022_24_full,97,2.7391786181043956,17.067139356767107,21.55131251273277,26.22830923910897,47.16123044851947
bcr23_2025_2022_24_full,98,2.7312007817349753,17.119517796884164,21.625448702110866,26.305068348118752,47.23698573816676
bcr23_2025_2022_24_full,99,2.723039979528009,17.18383882945105,21.693822135956403,26.381114827780383,47.42639226355721
bcr23_2025_2022_24_full,100,2.7147010990191225,17.244078433246436,21.749929501814282,26.445102034207437,47.728984718176
bcr23_2025_2022_24_full,101,2.7061889472257503,17.2986154121904,21.81555244149692,26.514874754245987,48.02954582381488
bcr23_2025_2022_24_full,102,2.697508251909795,17.330540637275547,21.84858960248252,26.58808798083205,48.32807210982059
bcr23_2025_2022_24_full,103,2.6886636628073677,17.388960583424193,21.89517342755642,26.681341412173488,48.07132481667969
bcr23_2025_2022_24_full,104,2.6796597528272845,17.418126719018666,21.960650655149937,26.734380478051715,48.300950544941976
bcr23_2025_2022_24_full,105,2.6705010192200103,17.43329125383924,22.046137198621224,26.79843452694808,48.527848487581686
bcr23_2025_2022_24_full,106,2.6611918847184373,17.495938170006905,22.090658323328142,26.853504181576007,48.75202474343278
bcr23_2025_2022_24_full,107,2.6517366986519892,17.567499108510628,22.162507025189765,26.9282344893516,48.973485542883914
bcr23_2025_2022_24_full,108,2.642139738035309,17.600879778603158,22.214437377796962,26.98541525912513,49.19223724730666
bcr23_2025_2022_24_full,109,2.632405208632754,17.635725475474302,22.248952208060782,27.022569094617417,49.40828634838571
bcr23_2025_2022_24_full,110,2.622537245999842,17.688982648472813,22.296810089011977,27.123676962608688,49.62163946735895
bcr23_2025_2022_24_full,111,2.6125399165027066,17.742139792264176,22.365194614259185,27.180210847661428,49.83230335417351
bcr23_2025_2022_24_full,112,2.602417218316587,17.758431027007635,22.395755540745697,27.20578581020825,50.04028488656402
bcr23_2025_2022_24_full,113,2.5921730824042037,17.811218234831507,22.477376084669057,27.299457921985887,50.24559106905823
bcr23_2025_2022_24_full,114,2.5818113734750128,17.847871022590894,22.530307943489813,27.306335595415305,50.56354417472166
bcr23_2025_2022_24_full,115,2.571335890926033,17.880807430693515,22.56518375660105,27.30357717950713,50.93329661514412
bcr23_2025_2022_24_full,116,2.560750369765097,17.922003289521705,22.625718244711575,27.36670783091474,51.30231640447207
bcr23_2025_2022_24_full,117,2.550058481517204,17.9294824888789,22.702354140551005,27.415681155691537,51.67059328072786
bcr23_2025_2022_24_full,118,2.539263835114648,17.924456314883113,22.748108324155474,27.46470500583066,52.03811705606284
bcr23_2025_2022_24_full,119,2.5283699777715873,17.814086418190392,22.753692921313746,27.46304327441089,52.40487761750965
bcr23_2025_2022_24_full,120,2.517380395843587,17.724685695592377,22.684054995396938,27.364059439025297,52.770864927685324
bcr23_2025_2022_24_new,1,1.1436935059220683,4.4088923846050045,5.598658316710045,7.117372200863157,19.379150651524967
bcr23_2025_2022_24_new,2,1.2504441439719298,4.8487697629202975,6.132477248298442,7.7953254748299505,20.933953141740403
bcr23_2025_2022_24_new,3,1.3354710785442512,5.197500956372499,6.575966100634333,8.33894686819306,22.12109168741548
bcr23_2025_2022_24_new,4,1.4090708068735422,5.495342946781294,6.968856898706582,8.83457637801574,23.110674575570116
bcr23_2025_2022_24_new,5,1.475238161538699,5.7687826787923715,7.322909697605163,9.24858071431354,24.023946999380453
bcr23_2025_2022_24_new,6,1.5360252249021977,6.019911355779944,7.644388025448367,9.628158904512258,24.995956966736568
bcr23_2025_2022_24_new,7,1.5926530374217602,6.259893486575911,7.94451687246191,10.020588573974589,25.898928241019494
bcr23_2025_2022_24_new,8,1.6459185589953875,6.47862457863163,8.242678566342686,10.373262067930355,26.74595798291412
bcr23_2025_2022_24_new,9,1.6963763949448964,6.6926213555554,8.526027886869999,10.679858727282586,27.54617067291792
bcr23_2025_2022_24_new,10,1.7444311704694615,6.917182094903178,8.797282527382784,10.996628624093802,28.306231180355066
bcr23_2025_2022_24_new,11,1.7903890238286615,7.1237616795478935,9.051110221003267,11.27762998742752,29.03118847766299
bcr23_2025_2022_24_new,12,1.8344883742642502,7.321390755556661,9.303995838155242,11.56031206275791,29.724979931922366
bcr23_2025_2022_24_new,13,1.8769193324020157,7.511992609117922,9.548230068461752,11.872423557052457,30.39074954516762
bcr23_2025_2022_24_new,14,1.9178364930480183,7.684639065254112,9.782026655232453,12.155506179066702,31.03105776273586
bcr23_2025_2022_24_new,15,1.9573676757584226,7.848660068875594,10.008678873331647,12.469074484456167,31.64802486800827
bcr23_2025_2022_24_new,16,1.9956200798933392,8.025029990170676,10.221094454963268,12.796159641880706,32.243431991668174
bcr23_2025_2022_24_new,17,2.0326847318356465,8.18224083541666,10.4270993969623,13.037647547665319,32.81879411683174
bcr23_2025_2022_24_new,18,2.0686397702239234,8.38608617794538,10.67096205328307,13.331988293202038,33.37541402593376
bcr23_2025_2022_24_new,19,2.1035529200853955,8.556173531289339,10.870322613299,13.637335357097356,33.91442294116683
bcr23_2025_2022_24_new,20,2.1374833879899455,8.711971394580981,11.086054768521846,13.883499817133607,34.436811664215185
bcr23_2025_2022_24_new,21,2.170483335687519,8.865987056466713,11.292021995343,14.112165942809133,34.943454797473564
bcr23_2025_2022_24_new,22,2.202599041444111,9.008587277217677,11.481292172293081,14.348233557859944,35.435129838104835
bcr23_2025_2022_24_new,23,2.233871826340315,9.15185822863036,11.67489902253737,14.605413786369946,35.91253241247683
bcr23_2025_2022_24_new,24,2.2643388011699503,9.30035330729734,11.855823134461435,14.792846988872867,36.376288563911956
bcr23_2025_2022_24_new,25,2.2940334746484163,9.486623423974633,12.07415645827474,15.059849225240965,36.826964761870066
bcr23_2025_2022_24_new,26,2.3229862531522754,9.661575599278992,12.267575823685412,15.347914431289912,37.26507612865407
bcr23_2025_2022_24_new,27,2.351224854723357,9.801370328486442,12.468922625687028,15.583322322871458,37.691093256881814
bcr23_2025_2022_24_new,28,2.3787746546452637,9.944581045969619,12.629200026449455,15.818663042324083,38.105447901947365
bcr23_2025_2022_24_new,29,2.4056589759163547,10.080919533215859,12.79904273739338,16.013233092473868,38.50853776831768
bcr23_2025_2022_24_new,30,2.4318993349815328,10.235886061578814,12.95946097481059,16.264492742126,38.90073055989832
bcr23_2025_2022_24_new,31,2.4575156508581593,10.392064170962637,13.115218018007742,16.538167629066955,39.282367428142
bcr23_2025_2022_24_new,32,2.4825264240991394,10.544584272275513,13.270410037845764,16.734380878121947,36.7068057339553
bcr23_2025_2022_24_new,33,2.5069488907375423,10.679729961361135,13.490856471049298,16.9182090594817,37.08670250031299
bcr23_2025_2022_24_new,34,2.530799155351563,10.792124610298544,13.652094420431576,17.108292934937175,37.458201165636595
bcr23_2025_2022_24_new,35,2.5540923066031525,10.935519248590946,13.773893389922126,17.341632920751415,37.82151718033738
bcr23_2025_2022_24_new,36,2.5768425179854693,11.040258424708504,13.954115091346845,17.578934784925554,38.17685279994401
bcr23_2025_2022_24_new,37,2.5990631360238865,11.15678946343887,14.115633003762596,17.799486279770903,38.524398366292225
bcr23_2025_2022_24_new,38,2.620766757783686,11.257142666239385,14.27019348807198,17.997875779260152,38.86433343297286
bcr23_2025_2022_24_new,39,2.6419652992227065,11.376938899141928,14.475069327383451,18.185185015488315,39.19682775747171
bcr23_2025_2022_24_new,40,2.6626700556725824,11.492999659981402,14.667480925514685,18.35458616994981,39.52204217871628
bcr23_2025_2022_24_new,41,2.682891755524875,11.60746739099974,14.872208278805633,18.54497077968837,39.84012939572067
bcr23_2025_2022_24_new,42,2.702640608028917,11.754425642459104,15.05269658999319,18.74540899953511,40.15123466054655
bcr23_2025_2022_24_new,43,2.7219263459686305,11.874107458384685,15.209766180644475,18.92711273977887,40.455496396761134
bcr23_2025_2022_24_new,44,2.740758263870378,11.994503404011944,15.405943618866923,19.12981610258974,40.75304675289453
bcr23_2025_2022_24_new,45,2.7591452522980546,12.114163831758882,15.546741717873838,19.328501501117266,41.044012098998486
bcr23_2025_2022_24_new,46,2.7770958287117904,12.21625785080846,15.703254030798396,19.533768096849368,41.32851347324655
bcr23_2025_2022_24_new,47,2.7946181652996773,12.32804135359885,15.847774242927574,19.732250384427353,41.60666698453744
bcr23_2025_2022_24_new,48,2.811720114135613,12.44203042610097,16.006446781250617,19.914234748757917,41.87858417624399
bcr23_2025_2022_24_new,49,2.828409229968782,12.56499707271767,16.169218687315364,20.08562459084897,42.1443723555547
bcr23_2025_2022_24_new,50,2.8446927909099737,12.68541320117242,16.324280963347817,20.263649588379614,42.40413489226939
bcr23_2025_2022_24_new,51,2.8605778172456295,12.77892471788032,16.474356484623485,20.496673829480635,42.657971490408485
bcr23_2025_2022_24_new,52,2.87607108858121,12.888143528794641,16.624088563618276,20.643619989489412,42.90597843556947
bcr23_2025_2022_24_new,53,2.891179159490397,12.972300197254661,16.795413572111222,20.7604414602257,43.14824882059952
bcr23_2025_2022_24_new,54,2.9059083738250773,13.050125734284364,16.953955336599307,20.988702344532182,43.38487275183648
bcr23_2025_2022_24_new,55,2.9202648778225013,13.155355358023048,17.11736934425704,21.158708010265602,43.61593753790369
bcr23_2025_2022_24_new,56,2.9342546321299174,13.257186695952797,17.247554970536996,21.326839342546965,43.841527862806906
bcr23_2025_2022_24_new,57,2.9478834228531166,13.35068635518623,17.380555223165523,21.516214679363983,44.061725944880585
bcr23_2025_2022_24_new,58,2.9611568717231775,13.483071912754202,17.547413348388936,21.71503812195922,44.27661168295487
bcr23_2025_2022_24_new,59,2.9740804454652148,13.589318719518824,17.687637787102904,21.90469208484333,44.48626279096084
bcr23_2025_2022_24_new,60,2.9866594644436866,13.721638715881749,17.81592666857091,22.073050214074126,44.69075492205702
bcr23_2025_2022_24_new,61,2.9988991106508105,13.819021780431202,17.945371189352258,22.192166350488083,44.890161783244366
bcr23_2025_2022_24_new,62,3.0108044350975067,13.880820708130356,18.057410546743192,22.339221843394167,45.08455524133306
bcr23_2025_2022_24_new,63,3.022380364660119,13.999437544300543,18.272493615148065,22.56469753197533,45.27400542103318
bcr23_2025_2022_24_new,64,3.033631708430668,14.092228089235318,18.4456724187998,22.777032742794944,45.45858079586476
bcr23_2025_2022_24_new,65,3.0445631636135397,14.181229589058763,18.437731935598368,22.935042924063097,45.63834827250736
bcr23_2025_2022_24_new,66,3.0551793210072296,14.238687507365292,18.559413787545537,23.051471174586602,45.81337326915233
bcr23_2025_2022_24_new,67,3.065484670105973,14.349327944125477,18.768082381217877,23.259805885324717,45.9837197883611
bcr23_2025_2022_24_new,68,3.075483603852726,14.434710667943616,18.90651409136401,23.478231945418436,46.14945048488743
bcr23_2025_2022_24_new,69,3.0851804230719106,14.528863627176458,19.057833252351625,23.659217552851878,46.31062672887465
bcr23_2025_2022_24_new,70,3.09457934060773,14.605046537601432,19.204043242596626,23.80461002420591,46.46730866480328
bcr23_2025_2022_24_new,71,3.103684485191381,14.670650375935693,19.296450902795076,23.910886081390725,46.61955526652593
bcr23_2025_2022_24_new,72,3.1124999050584625,14.747292052698082,19.409085651344835,24.01676297440278,46.767424388699396
bcr23_2025_2022_24_new,73,3.121029571335812,14.821798582346128,19.563073987726554,24.07354994852071,46.91097281489232
bcr23_2025_2022_24_new,74,3.129277381215441,14.868186168076829,19.663290801416174,24.27131190642272,47.05025630262376
bcr23_2025_2022_24_new,75,3.137247160931563,14.932610855386887,19.750206056060254,24.385634478045276,47.18532962556578
bcr23_2025_2022_24_new,76,3.144942668555391,15.019008477103343,19.85062227726188,24.598925612056327,47.31624661312104
bcr23_2025_2022_24_new,77,3.152367596621094,15.127331982072445,19.98043085682169,24.77969198921357,47.44306018757089
bcr23_2025_2022_24_new,78,3.1595255745951714,15.18865410444998,20.05138493252375,24.89453562432179,47.56582239896958
bcr23_2025_2022_24_new,79,3.1664201712004836,15.222348941906347,20.16947201102012,25.23852755442753,47.684584457949455
bcr23_2025_2022_24_new,80,3.1730548966052625,15.299884716614269,20.241259899617376,25.385885140562124,47.79939676658436
bcr23_2025_2022_24_new,81,3.179433204486531,15.352610634148428,20.270806896062698,25.344940167963117,47.91030894744934
bcr23_2025_2022_24_new,82,3.1855584939766963,15.399936398675674,20.400058020745426,25.409821086916683,48.01736987100238
bcr23_2025_2022_24_new,83,3.191434111501256,15.49717767661597,20.508463395530246,25.534958648889933,48.39831356020405
bcr23_2025_2022_24_new,84,3.19706335251507,15.586456429924139,20.584838459962967,25.76283052585372,49.01912732854291
bcr23_2025_2022_24_new,85,3.2024494631439504,15.632297032968827,20.720008214192802,25.843798538505332,49.64422154477618
bcr23_2025_2022_24_new,86,3.2075956417378713,15.700389551443543,20.81924663086456,26.044682772917874,50.27362308677406
bcr23_2025_2022_24_new,87,3.2125050403415996,15.783135180434911,20.922858787162742,26.150350453791773,50.9073587720515
bcr23_2025_2022_24_new,88,3.2171807660881218,15.840042137194926,20.942264486638834,26.31347340708827,51.54545536465306
bcr23_2025_2022_24_new,89,3.221625882519814,15.894787444992357,20.95919418330567,26.402897882955482,52.18793958168176
bcr23_2025_2022_24_new,90,3.225843410841979,15.949843832281918,21.027026995831886,26.47034681196425,52.834838099492885
bcr23_2025_2022_24_new,91,3.2298363311129874,16.163842694511217,21.300646357255044,26.701762260397402,53.486177559575204
bcr23_2025_2022_24_new,92,3.2336075833750204,16.257198482195818,21.40844777193073,26.863833480723354,54.1419845741391
bcr23_2025_2022_24_new,93,3.2371600687290356,16.36055415803638,21.575511095842533,26.975421789048667,54.80228573142963
bcr23_2025_2022_24_new,94,3.240496650357418,16.427215702217246,21.62354571403324,27.011073442971583,55.46710760078191
bcr23_2025_2022_24_new,95,3.243620154497468,16.48520091087338,21.68639880761367,27.16444725768622,56.136476737434236
bcr23_2025_2022_24_new,96,3.2465333713686864,16.559353155005486,21.76568417977834,27.180391443232832,56.81041968711373
bcr23_2025_2022_24_new,97,3.249239056056602,16.60849177918467,21.83682815162257,27.288761418998853,57.488962990408375
bcr23_2025_2022_24_new,98,3.2517399293557263,16.681766647155605,21.953875509890768,27.39627114525542,58.1721331869374
bcr23_2025_2022_24_new,99,3.254038678573997,16.755311953382346,22.0307602813362,27.474882868721004,58.8599568193333
bcr23_2025_2022_24_new,100,3.2561379583009793,16.797936810842998,22.096758131887775,27.633690116456325,59.55246043704435
bcr23_2025_2022_24_new,101,3.2580403911418743,16.852108943193063,22.160722048788024,27.771669841875806,60.24967059997044
bcr23_2025_2022_24_new,102,3.2597485684193117,16.86293183553054,22.20328959210299,27.81442284288135,60.951613881939274
bcr23_2025_2022_24_new,103,3.2612650508447234,16.9621484656629,22.269635807523628,27.78264509807464,61.65831687403444
bcr23_2025_2022_24_new,104,3.262592369161025,17.008294794722453,22.33273540705436,27.921410026101565,62.369806187781386
bcr23_2025_2022_24_new,105,3.263733024758184,17.087330791145643,22.505676876960244,28.170760380774595,63.08610845820101
bcr23_2025_2022_24_new,106,3.2646894902631796,17.39210983871946,22.68103100009476,28.317979831254252,63.80725034673699
bcr23_2025_2022_24_new,107,3.2654642101057485,17.55622625871308,22.801738251635246,28.56192418147785,64.53325854406434
bcr23_2025_2022_24_new,108,3.266059601061226,17.647505954501447,22.881528149930897,28.87061239483922,65.2641597727858
bcr23_2025_2022_24_new,109,3.2664780527717356,17.837596201227477,22.953664550821856,29.043751733433556,65.99998079002125
bcr23_2025_2022_24_new,110,3.266721928246852,17.84486502266899,23.20863383192447,29.258135156329352,56.404842441317584
bcr23_2025_2022_24_new,111,3.2667935643448573,17.93845691490731,23.21313399348755,29.435517455313924,56.91603373386229
bcr23_2025_2022_24_new,112,3.266695272235577,17.98925840309247,23.313241882365286,29.63817134050555,57.42879485749048
bcr23_2025_2022_24_new,113,3.266429337845798,18.164598096152663,23.523551566362872,29.81572252069983,57.943126311882445
bcr23_2025_2022_24_new,114,3.265998022288121,18.137692861887277,23.627025658769647,30.058374125519595,58.4590285353468
bcr23_2025_2022_24_new,115,3.2654035622741517,17.892660028938185,23.365621905585332,30.022332790580077,58.976501906690345
bcr23_2025_2022_24_new,116,3.2646481705127828,17.81075768888497,23.38059778445253,29.855373664537883,59.495546747010096
bcr23_2025_2022_24_new,117,3.2637340360943456,17.492867519648378,23.08154249055991,29.813855767111015,45.5680644721854
bcr23_2025_2022_24_new,118,3.2626633248613444,17.480386091160785,23.04090424993624,29.709901748654865,45.87119211806933
bcr23_2025_2022_24_new,119,3.2614381797664316,17.57816072994471,23.597854337102753,30.19165680697496,46.174089342764816
bcr23_2025_2022_24_new,120,3.260060721218258,17.62713465104647,23.661758098035783,30.124961100643763,46.476753498090325
